source,incident_id,incident_date,formated_date,county,range,contained,company,incident_type,total_gallons,chem_gallons,water_gallons,oil,brine,other,water,note
o,2.01407E+13,7/23/2014,2014-07,WILLIAMS,15609821,Yes,Buckhorn Energy Services,Valve,630,630,0,0,630,0,0,
o,2.01407E+13,6/25/2014,2014-06,MOUNTRAIL,15509033,Yes,EOG Resources,Other,630,630,0,0,0,630,0,
o,2.01407E+13,7/25/2014,2014-07,MCKENZIE,15309511,Yes,Petro-Hunt,Overflow,630,630,0,0,630,0,0,
o,2.01407E+13,7/31/2014,2014-07,WILLIAMS,15909503,Yes,Continental Resources,Pipeline,630,630,0,0,630,0,0,
o,2.01408E+13,8/1/2014,2014-08,MOUNTRAIL,15209029,Yes,EOG Resources,Other,630,630,0,0,0,630,0,
o,2.01408E+13,8/6/2014,2014-08,WILLIAMS,15710228,Yes,HRC Operating,Other,630,630,0,0,630,0,0,
o,2.01408E+13,8/20/2014,2014-08,DUNN,14709633,Yes,Continental Resources,Fire,630,630,0,210,420,0,0,
o,2.01409E+13,9/2/2014,2014-09,MCKENZIE,15209613,Yes,MBI,Valve,630,630,0,0,630,0,0,
o,2.01409E+13,9/1/2014,2014-09,MCKENZIE,14910130,Yes,Mesa Oil Services Llc,Other,630,630,0,0,630,0,0,
o,2.01409E+13,9/16/2014,2014-09,MCKENZIE,14809822,Yes,ConocoPhillips/Burlington Resources,Valve,630,630,0,630,0,0,0,
o,2.01409E+13,9/19/2014,2014-09,MCKENZIE,14910233,Yes,"EMERALD OIL, INC",Overflow,630,630,0,0,630,0,0,
o,2.01409E+13,9/26/2014,2014-09,BILLINGS,14210028,Yes,Condor Petroleum,Treater,630,630,0,630,0,0,0,
g,EIR3450,9/9/2014,2014-09,McKenzie,14910210,no,"EMERALD OIL, INC",Truck/Rail,630,630,0,0,630,NULL,0,
o,2.01302E+13,2/22/2013,2013-02,MOUNTRAIL,15809021,No,EOG Resources,Pipeline,672,672,0,0,672,0,0,
o,2.01301E+13,1/30/2013,2013-01,WILLIAMS,15610025,Yes,"Bowers Oil & Gas, Inc.",Treater,672,672,0,336,336,0,0,
o,2.01301E+13,1/26/2013,2013-01,BILLINGS,14010006,Yes,Slawson Exploration,Treater,672,672,0,336,336,0,0,
o,2.0121E+13,10/30/2012,2012-10,MCKENZIE,15309531,No,Petro-Hunt,Pipeline,672,672,0,462,210,0,0,
o,2.0121E+13,10/22/2012,2012-10,MOUNTRAIL,15109123,No,EOG Resources,Other,672,672,0,672,0,0,0,
o,2.0121E+13,10/13/2012,2012-10,DUNN,14609313,Yes,Hunt Oil,Valve,672,672,0,0,672,0,0,
o,2.01208E+13,8/29/2012,2012-08,WILLIAMS,15709928,Yes,Continental Resources,Tank Leak,672,672,0,0,0,672,0,
o,2.01208E+13,8/11/2012,2012-08,WILLIAMS,15709819,Yes,Continental Resources,Stuffing Box,672,672,0,0,672,0,0,
o,2.01206E+13,6/9/2012,2012-06,STARK,13909605,No,Denbury Onshore,Stuffing Box,672,672,0,84,588,0,0,
o,2.01107E+13,7/8/2011,2011-07,WILLIAMS,15510027,No,Zavanna,Other,672,672,0,336,336,0,0,
o,RWH00000191,5/14/2009,2009-05,DUNN,14409729,No,Citation Oil & Gas,Treater,672,672,0,672,0,0,0,
o,2.00903E+13,3/23/2009,2009-03,WILLIAMS,15510026,No,Zavanna,Other,672,672,0,672,0,0,0,
o,2.00803E+13,3/19/2008,2008-03,Dunn,14209715,Yes,SM Energy,Tank Leak,672,672,0,0,672,0,0,
o,2.00802E+13,2/3/2008,2008-02,McKenzie,15110017,Yes,Zenergy,Other,672,672,0,672,0,0,0,
o,JSA00000017,9/29/2006,2006-09,MCKENZIE,15210212,Yes,"Crude Processing, Inc.",Valve,672,672,0,672,0,0,0,
o,2.01405E+13,5/25/2014,2014-05,MCKENZIE,15210210,Yes,Whiting Oil & Gas,Valve,672,672,0,672,0,0,0,
o,2.01407E+13,7/22/2014,2014-07,DUNN,14509511,Yes,Marathon Oil,Other,672,672,0,0,0,672,0,
o,2.01409E+13,9/16/2014,2014-09,STARK,14009631,No,C12 Energy,Pipeline,672,672,0,336,336,0,0,
o,2.01409E+13,9/17/2014,2014-09,WILLIAMS,15309929,Yes,Hess Corporation,Tank Leak,672,672,0,672,0,0,0,
o,2.01402E+13,1/29/2014,2014-01,BILLINGS,14410215,Yes,Citation Oil & Gas,Pipeline,714,714,0,0,0,714,0,
o,2.0131E+13,10/5/2013,2013-10,WILLIAMS,15310025,Yes,Oasis Petroleum,Valve,714,714,0,714,0,0,0,
o,2.0131E+13,10/31/2013,2013-10,MOUNTRAIL,15509230,No,Statoil,Pipeline,714,714,0,0,0,714,0,
o,LJT00000001,2/8/2013,2013-02,STARK,14009630,No,Cline Production Company,Pipeline,714,714,0,84,630,0,0,
o,2.01208E+13,8/2/2012,2012-08,DUNN,14609508,Yes,Continental Resources,Other,714,714,0,84,630,0,0,
o,2.01205E+13,5/8/2012,2012-05,DIVIDE,16009505,Yes,Continental Resources,Valve,714,714,0,0,714,0,0,
o,MFB00000359,6/14/2011,2011-06,BOWMAN,13110532,Yes,ConocoPhillips/Burlington Resources,Valve,714,714,0,714,0,0,0,
o,2.00903E+13,3/11/2009,2009-03,MCKENZIE,15310131,Yes,Citation Oil & Gas,Pipeline,714,714,0,84,630,0,0,
o,RWH00000111,1/31/2008,2008-01,DUNN,14509335,Yes,MISSOURI RIVER ROYALTY CORPORATION,Overflow,714,714,0,420,294,0,0,
o,2.0071E+13,9/30/2007,2007-09,Bottineau,16407831,No,Ward Williston,Pipeline,714,714,0,84,630,0,0,
o,2.01406E+13,6/26/2014,2014-06,WILLIAMS,15309903,Yes,Zavanna,Other,714,714,0,0,0,714,0,
o,2.01407E+13,7/25/2014,2014-07,DUNN,14509511,Yes,Marathon Oil,Other,714,714,0,0,0,714,0,
o,2.01008E+13,8/26/2010,2010-08,MCKENZIE,14810536,Yes,Bear Paw Energy,Tank Leak,750,750,0,0,0,750,0,
g,EIR1559,10/27/2011,2011-10,Williams,15710021,No,Thunder Lanes Transport,Tank Leak,756,756,0,0,756,0,0,
o,2.01402E+13,2/27/2014,2014-02,MCKENZIE,15110202,Yes,Encore Energy,Treater,756,756,0,756,0,0,0,
o,2.0131E+13,10/21/2013,2013-10,BILLINGS,14010006,Yes,Slawson Exploration,Pipeline,756,756,0,756,0,0,0,
o,2.01305E+13,5/23/2013,2013-05,BILLINGS,14309805,Yes,Oxy,Overflow,756,756,0,0,756,0,0,
o,2.01305E+13,5/4/2013,2013-05,BOTTINEAU,16208027,Yes,Ww Oilfield Services,Valve,756,756,0,0,756,0,0,
o,2.01304E+13,4/5/2013,2013-04,MCKENZIE,15310123,Yes,Mbi,Tank Leak,756,756,0,756,0,0,0,
o,2.01211E+13,11/28/2012,2012-11,MCKENZIE,14609825,Yes,Continental Resources,Valve,756,756,0,0,0,756,0,
o,2.01206E+13,6/13/2012,2012-06,BILLINGS,14309835,Yes,Oxy,Pump,756,756,0,0,0,756,0,
o,2.01206E+13,6/6/2012,2012-06,MCKENZIE,15010235,Yes,Zenergy,Pump,756,756,0,0,756,0,0,
o,2.01203E+13,3/27/2012,2012-03,STARK,13909914,Yes,Whiting Oil & Gas,Valve,756,756,0,0,0,756,0,
o,2.01112E+13,12/30/2011,2011-12,MCKENZIE,15210013,Yes,Continental Resources,Overflow,756,756,0,756,0,0,0,
o,2.01106E+13,6/14/2011,2011-06,STARK,13909423,No,"Oil For America Exploration, Llc",Other,756,756,0,336,0,420,0,
o,2.01105E+13,5/2/2011,2011-05,WILLIAMS,15610135,No,Oasis Petroleum,Other,756,756,0,756,0,0,0,
o,2.01005E+13,5/26/2010,2010-05,DUNN,14709611,No,Encore Energy,Pipeline,756,756,0,0,756,0,0,
o,2.00909E+13,9/6/2009,2009-09,BILLINGS,14010101,Yes,Slawson Exploration,Pipeline,756,756,0,126,630,0,0,
o,CWV00000093,9/12/2008,2008-09,BOWMAN,13010601,Yes,Continental Resources,Pipeline,756,756,0,756,0,0,0,
o,2.00808E+13,8/24/2008,2008-08,McKenzie,15310130,Yes,Citation Oil & Gas,Valve,756,756,0,756,0,0,0,
o,MFB00000231,6/23/2008,2008-06,GOLDEN VALLEY,14210324,No,Fh Petroleum Corp.,Other,756,756,0,756,0,0,0,
o,RWH00000097,10/7/2007,2007-10,STARK,14009630,No,Cline Production Company,Pipeline,756,756,0,126,630,0,0,
o,MFB00000182,7/16/2007,2007-07,GOLDEN VALLEY,14410328,No,BTA Oil,Pipeline,756,756,0,0,756,0,0,
o,2.00708E+13,8/8/2007,2007-08,Williams,15409504,Yes,SM Energy,Pump,756,756,0,0,756,0,0,
o,MFB00000081,5/26/2006,2006-05,BILLINGS,13910214,Yes,Hess Corporation,Pipeline,756,756,0,126,630,0,0,
o,MFB00000059,1/30/2006,2006-01,WILLIAMS,15509614,No,Hess Corporation,Pipeline,756,756,0,336,420,0,0,
o,2.01405E+13,5/17/2014,2014-05,STARK,14009728,Yes,Whiting Oil & Gas,Valve,756,756,0,0,756,0,0,
o,2.01403E+13,3/27/2014,2014-03,BURKE,16309112,No,Enduro Operating,Other,756,756,0,630,126,0,0,
o,2.01407E+13,7/15/2014,2014-07,MCKENZIE,15109636,Yes,Hess Corporation,Valve,756,756,0,0,756,0,0,
o,2.01408E+13,8/15/2014,2014-08,DUNN,14609427,Yes,Marathon Oil,Other,756,756,0,0,0,756,0,
o,2.01401E+13,1/28/2014,2014-01,DUNN,14509311,Yes,Marathon Oil,Valve,798,798,0,798,0,0,0,
o,2.01209E+13,9/12/2012,2012-09,MOUNTRAIL,15309232,Yes,Whiting Oil & Gas,Overflow,798,798,0,798,0,0,0,
o,2.01204E+13,4/22/2012,2012-04,DUNN,14509409,Yes,Marathon Oil,Treater,798,798,0,798,0,0,0,
o,2.01101E+13,1/6/2011,2011-01,MCKENZIE,14810119,Yes,Sequel Energy,Valve,798,798,0,0,798,0,0,
o,2.01404E+13,4/28/2014,2014-04,WILLIAMS,15409913,Yes,Slawson Exploration,Stuffing Box,798,798,0,504,294,0,0,
o,2.01312E+13,12/8/2013,2013-12,MCKENZIE,15210028,Yes,Oasis Petroleum,Overflow,800,800,0,0,0,800,0,
o,MFB00000249,9/29/2008,2008-09,MOUNTRAIL,15309002,Yes,EOG Resources,Other,810,810,0,0,0,810,0,
g,EIR2190,2/5/2014,2014-02,Mountrail,15309133,No,Bridger Transfer,Truck/Rail,840,840,0,840,0,0,0,
g,EIR1291,9/8/2010,2010-09,Stark,14009727,No,Power Fuels,Valve,840,840,0,840,0,0,0,
g,EIR1284,8/13/2010,2010-08,Dunn,14609712,No,Smc Trucking,Overflow,840,840,0,840,0,0,0,
g,EIR1217,1/28/2010,2010-01,Stark,13909615,No,Belle Fourche Pipeline,Pipeline,840,840,0,840,0,0,0,
g,EIR963,11/7/2007,2007-11,Billings,14110101,No,Plains Pipeline,Pipeline,840,840,0,840,0,0,0,
o,2.01402E+13,2/26/2014,2014-02,DIVIDE,16010113,Yes,Hunt Oil,Other,840,840,0,0,840,0,0,
o,2.01402E+13,2/10/2014,2014-02,BILLINGS,14010006,Yes,Slawson Exploration,Pipeline,840,840,0,840,0,0,0,
o,2.01402E+13,2/9/2014,2014-02,MCKENZIE,14910102,Yes,Triangle Usa Petroleum Corporation,Valve,840,840,0,0,0,840,0,
o,2.01402E+13,2/8/2014,2014-02,MCKENZIE,14910102,Yes,Triangle Usa Petroleum Corporation,Other,840,840,0,0,840,0,0,
o,2.01402E+13,2/11/2014,2014-02,MCKENZIE,14810104,Yes,Hunt Oil,Valve,840,840,0,0,840,0,0,
o,2.01402E+13,2/6/2014,2014-02,DIVIDE,16209915,Yes,Baytex,Truck/Rail,840,840,0,0,840,0,0,
o,2.01402E+13,12/16/2013,2013-12,BOTTINEAU,16307820,Yes,Citation Oil & Gas,Tank Leak,840,840,0,840,0,0,0,
o,2.01402E+13,2/5/2014,2014-02,MOUNTRAIL,15409133,Yes,Whiting Oil & Gas,Truck/Rail,840,840,0,840,0,0,0,
o,2.01402E+13,2/4/2014,2014-02,WILLIAMS,15409910,Yes,Slawson Exploration,Valve,840,840,0,0,840,0,0,
o,2.01402E+13,2/3/2014,2014-02,MOUNTRAIL,15309230,Yes,Whiting Oil & Gas,Truck/Rail,840,840,0,0,840,0,0,
o,2.01402E+13,2/3/2014,2014-02,MOUNTRAIL,15309312,Yes,Oasis Petroleum,Truck/Rail,840,840,0,840,0,0,0,
o,2.01402E+13,2/2/2014,2014-02,WILLIAMS,15909520,Yes,Continental Resources,Overflow,840,840,0,0,0,840,0,
o,2.01401E+13,1/29/2014,2014-01,MOUNTRAIL,15609336,Yes,Statoil,Valve,840,840,0,0,840,0,0,
o,2.01401E+13,1/23/2014,2014-01,MCKENZIE,14910113,Yes,Triangle Usa Petroleum Corporation,Other,840,840,0,42,798,0,0,
o,2.01401E+13,1/19/2014,2014-01,MCKENZIE,15210029,Yes,Oasis Petroleum,Stuffing Box,840,840,0,630,210,0,0,
o,2.01401E+13,1/16/2014,2014-01,MCKENZIE,14910113,Yes,Triangle Usa Petroleum Corporation,Other,840,840,0,420,420,0,0,
o,2.01401E+13,1/15/2014,2014-01,DUNN,14809420,Yes,HRC Operating,Overflow,840,840,0,0,0,840,0,
o,2.01401E+13,1/10/2014,2014-01,MCKENZIE,14909931,Yes,Whiting Oil & Gas,Other,840,840,0,0,0,840,0,
o,2.01401E+13,1/11/2014,2014-01,MOUNTRAIL,15009212,Yes,WPX,Other,840,840,0,0,0,840,0,
o,2.01401E+13,1/10/2014,2014-01,MCKENZIE,15210029,Yes,Oasis Petroleum,Overflow,840,840,0,840,0,0,0,
o,2.01401E+13,1/5/2014,2014-01,DIVIDE,16009822,Yes,Baytex,Valve,840,840,0,0,840,0,0,
o,2.01312E+13,12/27/2013,2013-12,DUNN,14709222,Yes,Kodiak Oil & Gas,Other,840,840,0,0,840,0,0,
o,2.01312E+13,12/26/2013,2013-12,DUNN,14209632,Yes,Oxy,Overflow,840,840,0,0,840,0,0,
o,2.01312E+13,12/17/2013,2013-12,DIVIDE,16410133,Yes,American Eagle Energy Corporation,Truck/Rail,840,840,0,0,840,0,0,
o,2.01312E+13,12/8/2013,2013-12,DIVIDE,16009502,Yes,Condor Petroleum,Fire,840,840,0,0,840,0,0,
o,2.01312E+13,12/10/2013,2013-12,DUNN,14409734,Yes,Oxy,Pipeline,840,840,0,840,0,0,0,
o,2.01312E+13,12/7/2013,2013-12,BOTTINEAU,16108104,Yes,"James M Peterson, Llc",Overflow,840,840,0,0,840,0,0,
o,2.01312E+13,12/6/2013,2013-12,MCKENZIE,14710033,Yes,SM Energy,Valve,840,840,0,0,840,0,0,
o,2.01312E+13,12/7/2013,2013-12,DIVIDE,16109532,Yes,Continental Resources,Valve,840,840,0,0,840,0,0,
o,2.01311E+13,11/25/2013,2013-11,BURKE,16109112,Yes,Denbury Onshore,Fire,840,840,0,420,420,0,0,
o,2.01311E+13,11/21/2013,2013-11,WILLIAMS,15610101,Yes,Kodiak Oil & Gas,Pipeline,840,840,0,0,840,0,0,
o,2.01311E+13,11/13/2013,2013-11,MOUNTRAIL,15009302,Yes,Marathon Oil,Other,840,840,0,0,0,840,0,
o,2.01311E+13,11/15/2013,2013-11,MCLEAN,15008915,Yes,Whiting Oil & Gas,Tank Leak,840,840,0,0,840,0,0,
o,2.01311E+13,11/7/2013,2013-11,BILLINGS,14309901,Yes,Continental Resources,Overflow,840,840,0,0,0,840,0,
o,2.01311E+13,11/5/2013,2013-11,WILLIAMS,12910701,Yes,"Enterprise Operating Company, Llc",Valve,840,840,0,840,0,0,0,
o,2.01311E+13,11/2/2013,2013-11,MCKENZIE,15110424,Yes,Zenergy,Overflow,840,840,0,840,0,0,0,
o,2.01311E+13,10/31/2013,2013-10,STARK,13909711,Yes,Denbury Onshore,Pipeline,840,840,0,0,840,0,0,
o,2.0131E+13,10/18/2013,2013-10,MCKENZIE,15109531,Yes,Hess Corporation,Fire,840,840,0,840,0,0,0,
o,2.0131E+13,10/16/2013,2013-10,DIVIDE,16109607,Yes,Hiland Partners,Pipeline,840,840,0,840,0,0,0,
o,2.0131E+13,10/13/2013,2013-10,MOUNTRAIL,15009210,Yes,WPX,Treater,840,840,0,840,0,0,0,
o,2.0131E+13,10/6/2013,2013-10,WILLIAMS,15310025,Yes,Oasis Petroleum,Valve,840,840,0,840,0,0,0,
o,2.01309E+13,9/10/2013,2013-09,WILLIAMS,15610112,Yes,Secure Energy,Overflow,840,840,0,168,672,0,0,
o,2.01309E+13,9/7/2013,2013-09,MCKENZIE,15009817,Yes,Newfield Production Company,Other,840,840,0,0,0,840,0,
o,2.01309E+13,9/5/2013,2013-09,DUNN,14609528,Yes,Continental Resources,Treater,840,840,0,0,0,840,0,
o,2.01308E+13,8/30/2013,2013-08,WILLIAMS,15709821,Yes,Continental Resources,Other,840,840,0,0,0,840,0,
o,2.01308E+13,8/16/2013,2013-08,DIVIDE,16110026,Yes,Hunt Oil,Tank Leak,840,840,0,0,840,0,0,
o,AMD00000010,8/14/2013,2013-08,MCKENZIE,14610003,Yes,Citation Oil & Gas,Pipeline,840,840,0,0,840,0,0,
o,2.01308E+13,8/13/2013,2013-08,WILLIAMS,15809504,Yes,Murex,Treater,840,840,0,840,0,0,0,
o,2.01308E+13,8/2/2013,2013-08,WILLIAMS,15510424,Yes,Continental Resources,Overflow,840,840,0,0,0,840,0,
o,2.01307E+13,7/25/2013,2013-07,DIVIDE,16310116,Yes,American Eagle Energy Corporation,Truck/Rail,840,840,0,0,840,0,0,
o,2.01307E+13,7/26/2013,2013-07,DUNN,14809406,Yes,WPX,Valve,840,840,0,0,840,0,0,
o,2.01307E+13,7/23/2013,2013-07,MCKENZIE,15209402,Yes,Continental Resources,Overflow,840,840,0,0,0,840,0,
o,2.01307E+13,7/14/2013,2013-07,MOUNTRAIL,15009211,Yes,WPX,Other,840,840,0,840,0,0,0,
o,2.01306E+13,6/20/2013,2013-06,MCKENZIE,15209402,Yes,Continental Resources,Valve,840,840,0,0,840,0,0,
o,2.01306E+13,6/16/2013,2013-06,BOTTINEAU,16308001,Yes,Enduro Operating,Overflow,840,840,0,0,840,0,0,
o,2.01306E+13,6/5/2013,2013-06,MCKENZIE,15110115,Yes,Statoil,Other,840,840,0,210,630,0,0,
o,2.01305E+13,5/13/2013,2013-05,DIVIDE,16109703,Yes,Hunt Oil,Valve,840,840,0,0,840,0,0,
o,2.01305E+13,5/10/2013,2013-05,BURKE,16308907,Yes,Sequel Energy,Overflow,840,840,0,840,0,0,0,
o,2.01304E+13,4/7/2013,2013-04,WILLIAMS,15409916,Yes,Petro-Hunt,Pump,840,840,0,0,840,0,0,
o,2.01402E+13,2/6/2014,2014-02,MCKENZIE,15209808,No,Statoil,Truck/Rail,840,840,0,0,840,0,0,
o,2.01402E+13,2/6/2014,2014-02,WILLIAMS,15310003,No,Statoil,Treater,840,840,0,840,0,0,0,
o,2.01401E+13,1/10/2014,2014-01,WILLIAMS,15409910,No,Zavanna,Other,840,840,0,840,0,0,0,
o,2.01312E+13,12/10/2013,2013-12,DUNN,14809334,No,Kodiak Oil & Gas,Valve,840,840,0,84,756,0,0,
o,2.01312E+13,12/5/2013,2013-12,DIVIDE,16009929,No,Baytex,Other,840,840,0,0,840,0,0,
o,2.01311E+13,11/22/2013,2013-11,DIVIDE,16209901,No,Samson Resources,Treater,840,840,0,630,210,0,0,
o,2.01212E+13,12/17/2012,2012-12,MCKENZIE,15010416,Yes,Continental Resources,Pipeline,840,840,0,840,0,0,0,
o,2.01212E+13,12/17/2012,2012-12,BURKE,16009422,Yes,Continental Resources,Pipeline,840,840,0,0,840,0,0,
o,2.01212E+13,12/14/2012,2012-12,DUNN,14809334,Yes,Kodiak Oil & Gas,Stuffing Box,840,840,0,630,210,0,0,
o,2.01212E+13,12/9/2012,2012-12,MCKENZIE,14910116,Yes,Hess Corporation,Tank Leak,840,840,0,0,0,840,0,
o,2.01212E+13,12/8/2012,2012-12,MCKENZIE,15010127,Yes,Zenergy,Stuffing Box,840,840,0,420,420,0,0,
o,2.01212E+13,12/10/2012,2012-12,BILLINGS,14110112,Yes,Denbury Onshore,Pipeline,840,840,0,0,840,0,0,
o,2.01212E+13,12/7/2012,2012-12,BOWMAN,13110603,Yes,ConocoPhillips/Burlington Resources,Pipeline,840,840,0,420,420,0,0,
o,2.01212E+13,12/2/2012,2012-12,WILLIAMS,15510030,Yes,Liberty Resources,Overflow,840,840,0,840,0,0,0,
o,2.01303E+13,3/20/2013,2013-03,MCKENZIE,15010024,Yes,Hess Corporation,Tank Leak,840,840,0,840,0,0,0,
o,2.01303E+13,3/9/2013,2013-03,DUNN,14309723,Yes,Denbury Onshore,Pipeline,840,840,0,0,840,0,0,
o,2.01303E+13,3/6/2013,2013-03,MCKENZIE,14710401,No,ExxonMobil/XTO,Stuffing Box,840,840,0,840,0,0,0,
o,2.01302E+13,1/20/2013,2013-01,MCKENZIE,15010125,Yes,"Caliber Midstream, Llc",Overflow,840,840,0,0,840,0,0,
o,2.01302E+13,2/10/2013,2013-02,DUNN,15209215,Yes,WPX,Overflow,840,840,0,840,0,0,0,
o,2.01302E+13,2/11/2013,2013-02,WILLIAMS,15610008,Yes,Liberty Resources,Overflow,840,840,0,840,0,0,0,
o,2.01302E+13,2/4/2013,2013-02,DIVIDE,16109734,Yes,Continental Resources,Valve,840,840,0,0,840,0,0,
o,2.01302E+13,2/3/2013,2013-02,DIVIDE,16109734,Yes,Continental Resources,Overflow,840,840,0,0,0,840,0,
o,2.01302E+13,2/1/2013,2013-02,BURKE,15909005,Yes,Oxy,Pipeline,840,840,0,0,840,0,0,
o,2.01301E+13,1/25/2013,2013-01,DUNN,14409725,Yes,Oxy,Valve,840,840,0,0,840,0,0,
o,2.01301E+13,1/21/2013,2013-01,WILLIAMS,15809516,Yes,Sequel Energy,Valve,840,840,0,840,0,0,0,
o,2.01301E+13,1/15/2013,2013-01,BURKE,16009302,Yes,Oasis Petroleum,Valve,840,840,0,840,0,0,0,
o,2.01301E+13,1/12/2013,2013-01,DUNN,14209608,Yes,Oxy,Overflow,840,840,0,0,840,0,0,
o,2.01301E+13,1/8/2013,2013-01,MOUNTRAIL,15409014,No,EOG Resources,Other,840,840,0,840,0,0,0,
o,2.01301E+13,1/2/2013,2013-01,MCKENZIE,14810007,Yes,Encore Energy,Treater,840,840,0,840,0,0,0,
o,2.01301E+13,1/2/2013,2013-01,MCKENZIE,15209931,Yes,Kodiak Oil & Gas,Pump,840,840,0,0,840,0,0,
o,2.01212E+13,12/30/2012,2012-12,DUNN,14809504,Yes,Marathon Oil,Other,840,840,0,0,840,0,0,
o,2.01212E+13,12/30/2012,2012-12,WILLIAMS,15410318,No,EOG Resources,Valve,840,840,0,630,210,0,0,
o,2.01211E+13,11/16/2012,2012-11,WILLIAMS,15509632,Yes,ExxonMobil/XTO,Other,840,840,0,840,0,0,0,
o,2.01211E+13,11/15/2012,2012-11,BURKE,16009124,Yes,Oxy,Valve,840,840,0,0,840,0,0,
o,2.01211E+13,11/13/2012,2012-11,DIVIDE,16009510,Yes,Continental Resources,Pipeline,840,840,0,0,840,0,0,
o,2.01211E+13,11/12/2012,2012-11,MCKENZIE,15310128,Yes,ExxonMobil/XTO,Other,840,840,0,840,0,0,0,
o,2.01211E+13,11/10/2012,2012-11,MOUNTRAIL,15309030,No,EOG Resources,Other,840,840,0,0,840,0,0,
o,2.01211E+13,11/3/2012,2012-11,BILLINGS,14410232,Yes,Whiting Oil & Gas,Stuffing Box,840,840,0,630,210,0,0,
o,2.0121E+13,10/25/2012,2012-10,MCKENZIE,15310129,Yes,ExxonMobil/XTO,Other,840,840,0,840,0,0,0,
o,2.0121E+13,10/24/2012,2012-10,DUNN,14909122,Yes,WPX,Truck/Rail,840,840,0,840,0,0,0,
o,2.0121E+13,10/24/2012,2012-10,BOWMAN,12910419,No,Encore Energy,Pipeline,840,840,0,0,840,0,0,
o,2.0121E+13,10/17/2012,2012-10,DIVIDE,16009535,Yes,Continental Resources,Overflow,840,840,0,0,840,0,0,
o,2.0121E+13,10/2/2012,2012-10,WILLIAMS,15309912,Yes,Continental Resources,Tank Leak,840,840,0,0,840,0,0,
o,2.01209E+13,9/11/2012,2012-09,WILLIAMS,15909516,Yes,Continental Resources,Other,840,840,0,0,840,0,0,
o,2.01208E+13,8/27/2012,2012-08,WILLIAMS,15410203,Yes,Statoil,Pipeline,840,840,0,0,840,0,0,
o,2.01208E+13,8/27/2012,2012-08,MOUNTRAIL,15609230,Yes,Statoil,Pipeline,840,840,0,0,840,0,0,
o,2.01208E+13,8/23/2012,2012-08,MCKENZIE,15110029,Yes,Continental Resources,Valve,840,840,0,840,0,0,0,
o,2.01208E+13,8/22/2012,2012-08,DUNN,14709303,Yes,Kodiak Oil & Gas,Truck/Rail,840,840,0,840,0,0,0,
o,2.01208E+13,8/14/2012,2012-08,MOUNTRAIL,15509132,No,Fidelity Exploration & Production,Treater,840,840,0,840,0,0,0,
o,2.01208E+13,8/7/2012,2012-08,DUNN,14209632,Yes,Oxy,Pump,840,840,0,210,630,0,0,
o,2.01208E+13,8/4/2012,2012-08,BOWMAN,12910404,Yes,Continental Resources,Pipeline,840,840,0,252,588,0,0,
o,2.01207E+13,7/20/2012,2012-07,WILLIAMS,15509906,Yes,Boh,Overflow,840,840,0,0,840,0,0,
o,2.01207E+13,7/17/2012,2012-07,DIVIDE,16109530,Yes,Continental Resources,Treater,840,840,0,840,0,0,0,
o,2.01207E+13,7/4/2012,2012-07,MCKENZIE,14809806,Yes,ConocoPhillips/Burlington Resources,Overflow,840,840,0,0,0,840,0,
o,2.01207E+13,7/2/2012,2012-07,STARK,13909629,Yes,Wesco Operating,Treater,840,840,0,840,0,0,0,
o,2.01207E+13,6/28/2012,2012-06,DUNN,14809403,No,Enerplus Resources,Truck/Rail,840,840,0,0,0,840,0,
o,2.01206E+13,6/29/2012,2012-06,DUNN,14809335,Yes,WPX,Pump,840,840,0,0,0,840,0,
o,2.01206E+13,6/14/2012,2012-06,WILLIAMS,15510029,Yes,Continental Resources,Tank Leak,840,840,0,840,0,0,0,
o,2.01206E+13,6/6/2012,2012-06,MOUNTRAIL,15209003,Yes,EOG Resources,Overflow,840,840,0,0,840,0,0,
o,RWH00000163,6/5/2012,2012-06,MCKENZIE,14610003,Yes,Citation Oil & Gas,Valve,840,840,0,840,0,0,0,
o,2.01205E+13,5/21/2012,2012-05,MCKENZIE,14909421,Yes,WPX,Overflow,840,840,0,840,0,0,0,
o,2.01205E+13,5/14/2012,2012-05,MOUNTRAIL,15309302,Yes,Whiting Oil & Gas,Pipeline,840,840,0,0,0,840,0,
o,2.01205E+13,5/4/2012,2012-05,MCKENZIE,15209924,Yes,Continental Resources,Overflow,840,840,0,0,0,840,0,
o,2.01205E+13,5/1/2012,2012-05,BURKE,16209023,No,Cornerstone,Pipeline,840,840,0,210,630,0,0,
o,2.01204E+13,4/22/2012,2012-04,DUNN,14309523,No,Oxy,Overflow,840,0,840,0,0,0,840,
o,2.01204E+13,4/20/2012,2012-04,BURKE,16009423,Yes,Continental Resources,Tank Leak,840,840,0,0,0,840,0,
o,2.01204E+13,4/13/2012,2012-04,BOTTINEAU,16308221,Yes,Murex,Overflow,840,840,0,630,210,0,0,
o,2.01204E+13,4/16/2012,2012-04,WILLIAMS,15709922,Yes,Continental Resources,Overflow,840,840,0,0,0,840,0,
o,2.01204E+13,4/13/2012,2012-04,WILLIAMS,15609502,Yes,Murex,Overflow,840,840,0,0,840,0,0,
o,2.01204E+13,4/11/2012,2012-04,MCKENZIE,15109804,Yes,Denbury Onshore,Overflow,840,840,0,0,0,840,0,
