source	incident_id	incident_date	county	range	contained	company	incident_type	total_gallons	chem_gallons	water_gallons	oil	brine	other	water	note
o	20111223143507	2011-12-23	MCKENZIE	15210019	No	Oasis Petroleum	Treater	168	168	0	168	0	0	0	""
o	20111220095940	2011-12-19	DUNN	14309713	Yes	Oxy	Valve	168	168	0	0	0	168	0	""
o	20111220221922	2011-12-15	WILLIAMS	15309905	Yes	Zavanna	Pipeline	168	168	0	0	0	168	0	""
o	20111210094731	2011-12-08	DUNN	14209510	Yes	Oxy	Stuffing Box	168	168	0	84	84	0	0	""
o	20111206164634	2011-12-06	BILLINGS	14210124	Yes	Whiting Oil & Gas	Treater	168	168	0	0	168	0	0	""
o	20111202140833	2011-12-02	DIVIDE	16009509	No	Continental Resources	Stuffing Box	168	168	0	168	0	0	0	""
o	MFB00000369	2011-11-05	DUNN	14709616	Yes	Hess Corporation	Pipeline	168	168	0	0	0	168	0	""
o	20111104094543	2011-11-03	MCKENZIE	15110106	Yes	Buckhorn Energy Services	Pipeline	168	168	0	0	168	0	0	""
o	20111101105758	2011-10-31	MOUNTRAIL	15109314	Yes	Marathon Oil	Overflow	168	168	0	0	0	168	0	""
o	20111107154339	2011-10-28	DIVIDE	16209901	No	Samson Resources	Overflow	168	168	0	168	0	0	0	""
o	20111012111753	2011-10-12	MOUNTRAIL	15109302	Yes	Marathon Oil	Valve	168	168	0	0	168	0	0	""
o	20111006111145	2011-10-05	DUNN	14709314	Yes	Marathon Oil	Overflow	168	168	0	168	0	0	0	""
o	20110928075654	2011-09-27	STARK	13909615	Yes	Whiting Oil & Gas	Pipeline	168	168	0	0	168	0	0	""
o	CJF00000004	2011-09-10	STARK	13709721	Yes	Chesapeake Operating, Inc.	Overflow	168	168	0	0	0	168	0	""
o	20110903113827	2011-09-02	MOUNTRAIL	15109020	Yes	EOG Resources	Truck/Rail	168	168	0	0	168	0	0	""
o	20110819121119	2011-08-17	DUNN	14709315	Yes	Marathon Oil	Pipeline	168	168	0	0	0	168	0	""
o	20110805214204	2011-08-05	BILLINGS	13910015	No	Hess Corporation	Pipeline	168	168	0	42	126	0	0	""
o	20110725134548	2011-07-23	MOUNTRAIL	15009308	Yes	Marathon Oil	Overflow	168	168	0	0	0	168	0	""
o	RWH00000294	2011-06-24	DUNN	14409733	Yes	Oxy	Other	168	168	0	168	0	0	0	""
o	20110613165633	2011-06-13	WILLIAMS	15510104	No	Encore Energy	Pipeline	168	168	0	168	0	0	0	""
o	NAA00000048	2011-06-04	SLOPE	13610002	Yes	Chaparral Energy, L.L.C.	Treater	168	168	0	42	126	0	0	""
o	20110524101228	2011-05-23	BOWMAN	13110735	No	Denbury Onshore	Pipeline	168	168	0	84	84	0	0	""
o	NAA00000043	2011-05-08	STARK	14009628	Yes	Cline Production Company	Pipeline	168	168	0	84	84	0	0	""
o	20110506142300	2011-04-01	GOLDEN VALLEY	13910317	Yes	Slawson Exploration	Tank Leak	168	168	0	168	0	0	0	""
o	20110429101740	2011-04-23	WILLIAMS	15510329	No	Continental Resources	Treater	168	168	0	168	0	0	0	""
o	20110422154259	2011-04-21	WILLIAMS	15510320	No	Continental Resources	Overflow	168	168	0	168	0	0	0	""
o	20110421170801	2011-04-21	DIVIDE	16309818	Yes	Samson Resources	Other	168	168	0	0	0	168	0	""
o	20110418112939	2011-04-18	MCKENZIE	15210106	Yes	Denbury Onshore	Overflow	168	168	0	168	0	0	0	""
o	20110325084659	2011-03-22	BURKE	16109107	Yes	Ward Williston	Tank Leak	168	168	0	168	0	0	0	""
o	20110317083211	2011-03-16	WILLIAMS	15409916	Yes	Petro-Hunt	Pipeline	168	168	0	168	0	0	0	""
o	20110315144602	2011-03-14	MCKENZIE	15009435	Yes	Zenergy	Valve	168	168	0	168	0	0	0	""
o	20110228093659	2011-02-28	WILLIAMS	15509719	Yes	Continental Resources	Truck/Rail	168	168	0	168	0	0	0	""
o	20110108191618	2011-01-08	DUNN	14909316	No	Zenergy	Valve	168	168	0	126	42	0	0	""
o	20110106135426	2011-01-06	MCKENZIE	14909416	No	EOG Resources	Treater	168	168	0	42	126	0	0	""
o	RWH00000265	2010-11-29	DUNN	14209616	No	Anschutz Exploration Corporation	Overflow	168	168	0	168	0	0	0	""
o	20101111120145	2010-11-10	MOUNTRAIL	15509430	No	ExxonMobil/XTO	Treater	168	168	0	168	0	0	0	""
o	RWH00000262	2010-10-31	DUNN	14109611	Yes	Energy Equity Company	Overflow	168	168	0	126	42	0	0	""
o	20101006101315	2010-10-05	MCKENZIE	15109422	Yes	Marathon Oil	Overflow	168	0	168	0	0	0	168	""
o	20100928081922	2010-09-27	MCKENZIE	14710033	Yes	SM Energy	Pump	168	168	0	168	0	0	0	""
o	20100817145827	2010-08-17	MOUNTRAIL	15409405	Yes	Hess Corporation	Other	168	168	0	168	0	0	0	""
o	20100816155342	2010-08-16	DUNN	14509420	Yes	Marathon Oil	Tank Leak	168	168	0	168	0	0	0	""
o	20100624140018	2010-06-24	BILLINGS	13910009	Yes	Hess Corporation	Valve	168	168	0	168	0	0	0	""
o	20100412131338	2010-04-11	BOTTINEAU	16208331	Yes	Eagle Operating, Inc.	Overflow	168	168	0	168	0	0	0	""
o	CWV00000181	2010-03-05	DUNN	14309519	Yes	Anschutz Exploration Corporation	Overflow	168	168	0	168	0	0	0	""
o	DEV00000001	2010-02-09	BILLINGS	14110110	Yes	Encore Energy	Pipeline	168	168	0	168	0	0	0	""
o	20100114105353	2010-01-09	MCKENZIE	15010211	Yes	Zenergy	Pump	168	168	0	0	168	0	0	""
o	20091231132549	2009-12-31	MCKENZIE	15010130	Yes	Murex	Overflow	168	168	0	168	0	0	0	""
o	20091209110822	2009-12-09	MCKENZIE	14710115	Yes	Sequel Energy	Overflow	168	168	0	168	0	0	0	""
o	20090825103552	2009-08-24	MOUNTRAIL	15309030	Yes	EOG Resources	Stuffing Box	168	168	0	168	0	0	0	""
o	20090804085314	2009-08-03	MCKENZIE	15010213	Yes	Zenergy	Pump	168	168	0	0	168	0	0	""
o	CWV00000163	2009-07-12	BOWMAN	13210714	Yes	Continental Resources	Pipeline	168	168	0	0	168	0	0	""
o	20090601163515	2009-06-01	Mountrail	15809008	Yes	EOG Resources	Overflow	168	168	0	0	168	0	0	""
o	RWH00000192	2009-03-17	STARK	14009736	Yes	ConocoPhillips/Burlington Resources	Pipeline	168	168	0	0	168	0	0	""
o	CWV00000151	2009-05-10	GOLDEN VALLEY	14310315	Yes	Encore Energy	Overflow	168	168	0	168	0	0	0	""
o	20090506144254	2009-05-06	McKenzie	15110210	Yes	Slawson Exploration	Pump	168	168	0	168	0	0	0	""
o	20090331162645	2009-03-29	BOWMAN	13010629	Yes	Encore Energy	Pipeline	168	168	0	84	84	0	0	""
o	MFB00000281	2009-03-11	WILLIAMS	15609518	Yes	Hess Corporation	Other	168	168	0	168	0	0	0	""
o	20090224080021	2009-02-19	BILLINGS	14410215	Yes	Citation Oil & Gas	Pipeline	168	168	0	168	0	0	0	""
o	RWH00000176	2009-02-21	DUNN	14109611	Yes	Energy Equity Company	Overflow	168	168	0	168	0	0	0	""
o	RWH00000175	2009-02-19	BILLINGS	14410215	Yes	Citation Oil & Gas	Valve	168	168	0	168	0	0	0	""
o	RWH00000174	2009-02-14	BILLINGS	13810226	Yes	Continental Resources	Pump	168	168	0	168	0	0	0	""
o	CWV00000126	2009-02-12	BOWMAN	13110601	Yes	ConocoPhillips/Burlington Resources	Treater	168	168	0	168	0	0	0	""
o	NHE00000042	2009-02-05	GOLDEN VALLEY	14310326	Yes	Summit	Stuffing Box	168	168	0	0	0	168	0	""
o	20090112115122	2009-01-12	MCKENZIE	14810515	Yes	Black Hawk	Overflow	168	168	0	168	0	0	0	""
o	MFB00000300	2009-01-08	MOUNTRAIL	15609410	Yes	Hess Corporation	Overflow	168	168	0	168	0	0	0	""
o	CWV00000109	2008-12-18	BILLINGS	13810112	Yes	Whiting Oil & Gas	Treater	168	168	0	168	0	0	0	""
o	20081211095756	2008-12-10	Williams	15909530	Yes	Murex	Other	168	168	0	168	0	0	0	""
o	CWV00000103	2008-11-18	BOWMAN	13110615	Yes	ConocoPhillips/Burlington Resources	Other	168	168	0	168	0	0	0	""
o	20080918132342	2008-09-06	Williams	15410018	Yes	Citation Oil & Gas	Overflow	168	168	0	168	0	0	0	""
o	RWH00000147	2008-08-22	STARK	13909605	Yes	ConocoPhillips/Burlington Resources	Valve	168	168	0	0	168	0	0	""
o	20080528110449	2008-05-24	Williams	15409917	Yes	SM Energy	Treater	168	168	0	168	0	0	0	""
o	NHE00000026	2008-04-28	WILLIAMS	15609531	No	Hess Corporation	Pipeline	168	168	0	42	126	0	0	""
o	20080422093328	2008-04-21	Bottineau	16107920	No	Hess Corporation	Pipeline	168	168	0	84	84	0	0	""
o	20080324144128	2008-03-21	BILLINGS	14310106	Yes	SM Energy	Stuffing Box	168	168	0	126	42	0	0	""
o	DWN00000116	2008-03-13	BILLINGS	14109910	Yes	Continental Resources	Treater	168	168	0	168	0	0	0	""
o	RWH00000118	2008-03-09	DUNN	14309726	Yes	Encore Energy	Other	168	168	0	168	0	0	0	""
o	DWN00000097	2007-12-02	BILLINGS	14210229	Yes	Whiting Oil & Gas	Overflow	168	168	0	168	0	0	0	""
o	DWN00000096	2007-11-28	BILLINGS	13910136	Yes	Encore Energy	Overflow	168	168	0	84	84	0	0	""
o	RWH00000091	2007-08-31	DUNN	14109604	No	Ansbro Petroleum Company, Llc	Blowout	168	168	0	168	0	0	0	""
o	RWH00000088	2007-07-18	STARK	14009630	Yes	Cline Production Company	Pipeline	168	168	0	0	168	0	0	""
o	20070709102903	2007-06-28	Williams	15310013	Yes	Citation Oil & Gas	Treater	168	168	0	168	0	0	0	""
o	20070611095730	2007-05-06	McKenzie	14710403	Yes	Black Hawk	Treater	168	168	0	168	0	0	0	""
o	20070604143131	2007-06-03	McKenzie	14510112	No	SM Energy	Stuffing Box	168	168	0	42	126	0	0	""
o	20070521164708	2007-05-18	McKenzie	14710403	Yes	Black Hawk	Other	168	168	0	84	84	0	0	""
o	20070312140021	2007-03-10	McKenzie	14510113	Yes	SM Energy	Pipeline	168	168	0	126	42	0	0	""
o	RWH00000077	2007-02-06	DUNN	14309715	Yes	Kerr-Mcgee Corp.	Stuffing Box	168	168	0	168	0	0	0	""
o	20070201160445	2007-01-31	WILLIAMS	15610025	Yes	Bowers Oil & Gas, Inc.	Fire	168	168	0	168	0	0	0	""
o	NHE00000003	2007-01-19	WILLIAMS	15509603	No	Hess Corporation	Pipeline	168	168	0	42	126	0	0	""
o	MFB00000110	2006-11-22	MCKENZIE	15209406	Yes	Hess Corporation	Fire	168	168	0	0	168	0	0	""
o	MFB00000103	2006-11-06	BOTTINEAU	16107910	No	Hess Corporation	Pipeline	168	168	0	84	84	0	0	""
o	MFB00000113	2006-10-18	BOTTINEAU	16107910	No	Hess Corporation	Pipeline	168	168	0	0	168	0	0	""
o	RWH00000063	2006-09-06	BOWMAN	13010417	No	Continental Resources	Pipeline	168	168	0	0	168	0	0	""
o	20060815102527	2006-08-13	Williams	15409509	Yes	SM Energy	Valve	168	168	0	42	126	0	0	""
o	CWV00000005	2006-08-10	BOWMAN	13010415	Yes	Continental Resources	Stuffing Box	168	168	0	168	0	0	0	""
o	GLW00000015	2006-07-21	WILLIAMS	15410118	No	Brigham Oil & Gas	Other	168	168	0	168	0	0	0	""
o	20060724123745	2006-07-21	Billings	14410226	Yes	SM Energy	Treater	168	168	0	0	168	0	0	""
o	20060607142435	2006-06-07	McKenzie	15110433	No	Bill Barrett Corporation	Treater	168	168	0	168	0	0	0	""
o	20060523152715	2006-05-21	McKenzie	14510124	No	SM Energy	Stuffing Box	168	168	0	168	0	0	0	""
o	MFB00000082	2006-05-09	BOTTINEAU	16207919	Yes	Hess Corporation	Pump	168	168	0	0	168	0	0	""
o	MFB00000125	2006-04-03	MCKENZIE	14810434	Yes	Black Hawk	Pipeline	168	168	0	0	168	0	0	""
o	20060328104048	2006-03-25	Bowman	13010632	No	BTA Oil	Pipeline	168	168	0	0	168	0	0	""
o	20060328114414	2006-03-25	Bowman	13010632	No	BTA Oil	Pipeline	168	168	0	0	168	0	0	""
o	UNK00000001	2006-03-16	BILLINGS	13910101	Yes	Hess Corporation	Pipeline	168	168	0	0	168	0	0	""
o	RWH00000030	2006-01-25	STARK	13909724	Yes	Westport Oil & Gas Company	Valve	168	168	0	0	168	0	0	""
o	MFB00000173	2007-03-16	RENVILLE	16108608	Yes	B & B	Stuffing Box	168	168	0	168	0	0	0	""
o	20140605110526	2014-06-05	BOWMAN	13010331	Yes	Luff Exploration	Valve	168	168	0	42	126	0	0	""
o	20140605092948	2014-06-04	MOUNTRAIL	15609220	Yes	Oasis Petroleum	Valve	168	168	0	168	0	0	0	""
o	20140604220649	2014-06-03	MCKENZIE	15009915	Yes	Newfield Production Company	Tank Leak	168	168	0	0	0	168	0	""
o	20140529173154	2014-05-28	MOUNTRAIL	15109308	Yes	Marathon Oil	Stuffing Box	168	168	0	168	0	0	0	""
o	20140527155849	2014-05-23	MCLEAN	15009029	Yes	QEP	Pump	168	168	0	168	0	0	0	""
o	20140502154110	2014-05-01	WILLIAMS	15909626	Yes	Enduro Operating	Overflow	168	168	0	168	0	0	0	""
o	20140501113733	2014-04-30	WILLIAMS	15409812	Yes	Kodiak Oil & Gas	Stuffing Box	168	168	0	84	84	0	0	""
o	20140428103748	2014-04-27	MOUNTRAIL	15609024	Yes	Hunt Oil	Treater	168	168	0	126	42	0	0	""
o	20140408105323	2014-04-08	MCKENZIE	15310112	Yes	Oasis Petroleum	Overflow	168	168	0	168	0	0	0	""
o	20140404080839	2014-04-02	BURKE	14309517	Yes	Oxy	Valve	168	168	0	0	168	0	0	""
o	20140401173107	2014-03-31	MOUNTRAIL	15409321	Yes	Hess Corporation	Pump	168	168	0	0	168	0	0	""
o	20140325213422	2014-03-25	WILLIAMS	15410208	Yes	Statoil	Other	168	168	0	168	0	0	0	""
o	20140705124630	2014-07-04	MCKENZIE	15209613	Yes	MBI	Valve	168	168	0	0	168	0	0	""
o	20140622202243	2014-06-21	MOUNTRAIL	15509310	Yes	Statoil	Other	168	168	0	168	0	0	0	""
o	20140722140550	2014-07-17	MOUNTRAIL	15609233	Yes	Statoil	Overflow	168	168	0	168	0	0	0	""
o	20140724115559	2014-07-23	WILLIAMS	15310002	Yes	Statoil	Overflow	168	168	0	0	168	0	0	""
o	20140725120330	2014-07-25	MOUNTRAIL	15309032	Yes	EOG Resources	Other	168	168	0	0	168	0	0	""
o	20140803112333	2014-08-02	WILLIAMS	15409521	Yes	ExxonMobil/XTO	Stuffing Box	168	168	0	168	0	0	0	""
o	20140807170914	2014-08-06	BILLINGS	14210229	Yes	Whiting Oil & Gas	Pump	168	168	0	168	0	0	0	""
o	20140808090220	2014-08-07	MOUNTRAIL	15808920	Yes	EOG Resources	Other	168	168	0	168	0	0	0	""
o	20140821162533	2014-08-20	MCKENZIE	15110130	Yes	Whiting Oil & Gas	Overflow	168	168	0	84	84	0	0	""
o	20140908141021	2014-09-07	BOWMAN	13010605	No	Continental Resources	Tank Leak	168	168	0	84	84	0	0	""
o	20140909170840	2014-09-09	WILLIAMS	15409612	Yes	ExxonMobil/XTO	Overflow	168	168	0	168	0	0	0	""
o	RWH00000108	2007-12-29	STARK	14009630	Yes	Cline Production Company	Pipeline	173	173	0	5	168	0	0	""
o	20140512191933	2014-05-12	MCKENZIE	14810202	Yes	Hunt Oil	Other	175	175	0	0	0	175	0	""
o	20111221184648	2011-12-21	MCKENZIE	14909421	Yes	Denbury Onshore	Treater	178	178	0	10	168	0	0	""
o	20130514222043	2013-05-13	MOUNTRAIL	15409421	Yes	Continental Resources	Other	180	180	0	0	0	180	0	""
o	20130812132034	2013-08-11	BURKE	16009224	Yes	Oasis Petroleum	Other	188	188	0	20	168	0	0	""
o	20100126124335	2010-01-25	BURKE	15909020	Yes	EOG Resources	Other	190	190	0	0	0	190	0	""
o	20140703093559	2014-06-27	MCKENZIE	15209831	Yes	Schlumberger	Valve	190	190	0	0	0	190	0	""
g	EIR1867	2013-02-02	Burke	16208832	No	Alliance Pipeline	Pipeline	200	200	0	200	0	0	0	""
g	EIR1040	2008-08-13	Eddy	14806535	No	Burlington Northern Santa Fe Railway	Tank Leak	200	200	0	200	0	0	0	""
o	20131106183043	2013-11-06	STARK	13909705	Yes	Fidelity Exploration & Production	Other	200	200	0	0	0	200	0	""
o	20130823080153	2013-08-23	DUNN	14809513	Yes	HRC Operating	Overflow	200	200	0	0	0	200	0	""
o	20130620162716	2013-06-20	DUNN	14209536	Yes	Oxy	Valve	200	200	0	0	0	200	0	""
o	20130517163440	2013-05-17	BURKE	16209107	Yes	Oneok	Overflow	200	200	0	0	0	200	0	""
o	20111213163257	2011-12-13	WILLIAMS	15709921	Yes	Continental Resources	Pipeline	200	200	0	0	0	200	0	""
g	EIR3263	2014-03-23	Dunn	14709521	No	Chris Barnhill	Valve	210	210	0	210	0	0	0	""
g	EIR3226	2014-03-04	Renville	16408525	No	Enduro Operating	Fire	210	210	0	210	0	0	0	""
g	EIR2115	2013-11-15	Mountrail	15309225	No	Bridger Transfer	Valve	210	210	0	210	0	0	0	""
g	EIR2109	2013-11-07	Mercer	14408819	No	Basin Transload	Truck/Rail	210	210	0	210	0	0	0	""
g	EIR2097	2013-10-31	Mountrail	15609127	No	Enbridge Energy	Pump	210	210	0	210	0	0	0	""
g	EIR1949	2013-06-18	Mountrail	15409234	No	N/A	Other	210	210	0	210	0	0	0	""
g	EIR1758	2012-08-14	McKenzie	15109918	No	Plains Pipeline	Overflow	210	210	0	210	0	0	0	""
g	EIR1686	2012-05-15	McKenzie	14810209	No	Belle Fourche Pipeline	Pipeline	210	210	0	210	0	0	0	""
g	EIR1668	2012-04-20	Ward	15808714	No	Plains Pipeline	Overflow	210	210	0	210	0	0	0	""
g	EIR1594	2011-12-24	Ward	15608620	No	Tpg	Other	210	210	0	210	0	0	0	""
g	EIR1582	2011-12-07	Dunn	14209610	No	Black Hills Trucking	Truck/Rail	210	210	0	210	0	0	0	""
g	EIR1570	2011-11-15	Mountrail	15609127	No	Slauvaugh Aviation	Overflow	210	210	0	210	0	0	0	""
g	EIR1379	2011-03-21	Williams	15910314	No	Diamond B Trucking	Overflow	210	210	0	210	0	0	0	""
g	EIR1369	2011-03-08	McKenzie	15210118	No	Plains Pipeline	Other	210	210	0	210	0	0	0	""
g	EIR1342	2011-01-02	Williams	15410013	No	Basin Concrete	Truck/Rail	210	210	0	210	0	0	0	""
g	EIR1086	2008-12-16	Billings	13810117	No	Plains Pipeline	Truck/Rail	210	210	0	210	0	0	0	""
g	EIR829	2006-04-03	Williams	15510105	No	Enbridge Energy	Pipeline	210	210	0	210	0	0	0	""
g	EIR827	2006-03-24	Williams	15410234	No	Plains Pipeline	Valve	210	210	0	210	0	0	0	""
g	EIR3379	2014-07-09	McKenzie	15009720	No	MBI	Truck/Rail	210	210	0	0	210	0	0	""
g	EIR3371	2014-06-27	Mountrail	15509115	No	Cypress Energy Partners	Pump	210	210	0	0	210	0	0	""
g	EIR3350	2014-06-11	McKenzie	15009815	No	Blackshirt, Llc	Tank Leak	210	210	0	210	0	0	0	""
g	EIR3333	2014-05-24	Dunn	14809721	No	Enable Midstream	Pipeline	210	210	0	210	0	0	0	""
o	20140324093520	2014-03-23	MOUNTRAIL	15009205	Yes	WPX	Overflow	210	210	0	210	0	0	0	""
o	20140320084538	2014-03-19	WILLIAMS	15409501	Yes	ExxonMobil/XTO	Overflow	210	210	0	210	0	0	0	""
o	20140319104331	2014-03-10	MCKENZIE	15010118	Yes	Oasis Petroleum	Pipeline	210	210	0	0	0	210	0	""
o	20140315115625	2014-03-14	MOUNTRAIL	15509032	Yes	EOG Resources	Other	210	210	0	210	0	0	0	""
o	20140314144327	2014-03-14	WILLIAMS	15510315	Yes	Statoil	Treater	210	210	0	210	0	0	0	""
o	20140314100411	2014-03-13	BURKE	16309013	Yes	Rim Operating	Pipeline	210	210	0	210	0	0	0	""
o	20140311161422	2014-03-06	MCKENZIE	15309709	Yes	Kodiak Oil & Gas	Valve	210	210	0	0	210	0	0	""
o	20140311102554	2014-03-07	WILLIAMS	15610124	Yes	Oasis Petroleum	Truck/Rail	210	210	0	210	0	0	0	""
o	20140308122111	2014-03-07	DUNN	14809728	Yes	ExxonMobil/XTO	Other	210	210	0	0	0	210	0	""
o	20140305164907	2014-03-05	MOUNTRAIL	15409007	Yes	Slawson Exploration	Treater	210	210	0	210	0	0	0	""
o	20140303163446	2014-03-01	DIVIDE	16310036	Yes	Samson Resources	Other	210	210	0	0	210	0	0	""
o	20140303090338	2014-03-02	BOTTINEAU	16208132	Yes	Petro Harvester	Stuffing Box	210	210	0	84	126	0	0	""
o	20140227195413	2014-02-27	MCKENZIE	15010206	Yes	Whiting Oil & Gas	Tank Leak	210	210	0	42	168	0	0	""
o	20140227162946	2014-02-27	MCKENZIE	15209535	Yes	Hess Corporation	Valve	210	210	0	168	42	0	0	""
o	20140224103739	2014-02-23	MCKENZIE	15210029	Yes	Oasis Petroleum	Pump	210	210	0	210	0	0	0	""
o	20140217124826	2014-02-17	MCKENZIE	14909424	Yes	WPX	Other	210	210	0	210	0	0	0	""
o	20140216105246	2014-02-15	DUNN	14409531	Yes	Marathon Oil	Valve	210	210	0	210	0	0	0	""
o	20140214115710	2014-02-13	WILLIAMS	15410225	Yes	Triangle Usa Petroleum Corporation	Other	210	210	0	0	210	0	0	""
o	20140212100458	2014-02-11	BILLINGS	14409811	Yes	Petro-Hunt	Pipeline	210	210	0	0	0	210	0	""
o	20140212130715	2014-02-11	BILLINGS	14010112	Yes	Slawson Exploration	Pipeline	210	210	0	210	0	0	0	""
o	20140211141229	2014-02-11	MCKENZIE	15309705	Yes	Kodiak Oil & Gas	Valve	210	210	0	0	0	210	0	""
o	20140209114232	2014-02-08	DUNN	14609523	Yes	Marathon Oil	Valve	210	210	0	210	0	0	0	""
o	20140205154638	2014-02-05	BURKE	15909431	Yes	Murex	Tank Leak	210	210	0	0	210	0	0	""
o	20140203185333	2014-02-02	MCKENZIE	15210118	Yes	Tervita	Overflow	210	210	0	210	0	0	0	""
o	20140204065718	2014-02-03	MOUNTRAIL	15509103	Yes	Arsenal Energy	Treater	210	210	0	210	0	0	0	""
o	20140203092830	2014-02-01	MCKENZIE	15309709	Yes	Kodiak Oil & Gas	Valve	210	210	0	0	210	0	0	""
o	20140203144443	2014-01-30	DUNN	14809604	Yes	ExxonMobil/XTO	Overflow	210	210	0	210	0	0	0	""
o	20140201100556	2014-01-31	MCKENZIE	15209525	Yes	EOG Resources	Overflow	210	210	0	210	0	0	0	""
o	20140202112205	2014-02-01	MOUNTRAIL	15009212	Yes	WPX	Truck/Rail	210	210	0	210	0	0	0	""
o	20140123153113	2014-01-23	BILLINGS	13910124	Yes	Denbury Onshore	Valve	210	210	0	210	0	0	0	""
o	20140122162653	2014-01-21	WILLIAMS	15710020	Yes	HRC Operating	Other	210	210	0	0	0	210	0	""
o	20140120091639	2014-01-19	WILLIAMS	15610115	Yes	Kodiak Oil & Gas	Blowout	210	210	0	210	0	0	0	""
o	20140120150656	2014-01-18	MCKENZIE	15209407	Yes	Enerplus Resources	Valve	210	210	0	0	0	210	0	""
o	20140120212846	2014-01-20	STARK	14009630	Yes	C12 Energy	Treater	210	210	0	210	0	0	0	""
o	20140113110928	2013-12-21	DUNN	14209632	Yes	Oxy	Pipeline	210	210	0	0	210	0	0	""
o	20140113112942	2013-12-25	BILLINGS	14309836	Yes	Oxy	Pipeline	210	210	0	0	210	0	0	""
o	20140112142935	2014-01-07	WILLIAMS	15409905	Yes	Kodiak Oil & Gas	Stuffing Box	210	210	0	84	126	0	0	""
o	20140111072708	2014-01-10	WILLIAMS	15709930	Yes	Hess Corporation	Valve	210	210	0	0	210	0	0	""
o	20140111093124	2014-01-10	BILLINGS	14110114	Yes	Denbury Onshore	Pipeline	210	210	0	84	126	0	0	""
o	20140110120314	2014-01-06	DUNN	14909219	Yes	Enerplus Resources	Valve	210	210	0	210	0	0	0	""
o	20140110120318	2014-01-09	WILLIAMS	15509807	Yes	Continental Resources	Tank Leak	210	210	0	210	0	0	0	""
o	20140109134946	2014-01-09	MOUNTRAIL	15009205	Yes	WPX	Truck/Rail	210	210	0	210	0	0	0	""
o	20140108143426	2014-01-06	WILLIAMS	15409709	Yes	Kodiak Oil & Gas	Valve	210	210	0	210	0	0	0	""
o	20140106165455	2013-12-31	MCKENZIE	14710209	Yes	Enduro Operating	Overflow	210	210	0	210	0	0	0	""
o	20140103111026	2014-01-03	WILLIAMS	15710001	Yes	HRC Operating	Valve	210	210	0	0	0	210	0	""
o	20131230080728	2013-12-29	DUNN	14409722	Yes	Oxy	Overflow	210	210	0	210	0	0	0	""
o	20140102101458	2013-12-29	STARK	14009705	Yes	Continental Resources	Other	210	210	0	0	210	0	0	""
o	20131227174053	2013-09-12	DUNN	14609519	Yes	Water Works	Pipeline	210	210	0	0	0	210	0	""
o	20131223121523	2013-12-21	DUNN	14709436	Yes	ConocoPhillips/Burlington Resources	Overflow	210	210	0	0	210	0	0	""
o	20131220112357	2013-12-19	MOUNTRAIL	15409313	Yes	Hess Corporation	Overflow	210	210	0	0	210	0	0	""
o	20131220164638	2013-12-20	BILLINGS	14309810	Yes	BTA Oil	Valve	210	210	0	0	210	0	0	""
o	20131218175224	2013-12-18	MCKENZIE	15210118	Yes	Tervita	Valve	210	210	0	0	0	210	0	""
o	20131212155835	2013-12-12	MCKENZIE	15010136	Yes	Triangle Usa Petroleum Corporation	Other	210	210	0	210	0	0	0	""
o	20131211064341	2013-12-06	MCKENZIE	15010130	Yes	Oasis Petroleum	Treater	210	210	0	0	210	0	0	""
o	20131209105730	2013-12-08	WILLIAMS	15509728	Yes	Continental Resources	Other	210	210	0	210	0	0	0	""
o	20131207012523	2013-12-06	MCKENZIE	15309730	Yes	Statoil	Truck/Rail	210	210	0	0	210	0	0	""
o	20131206103815	2013-12-06	BOTTINEAU	16108129	Yes	Denbury Onshore	Valve	210	210	0	0	210	0	0	""
o	20131202072910	2013-12-01	WILLIAMS	15509713	Yes	ExxonMobil/XTO	Overflow	210	210	0	210	0	0	0	""
o	20131202100050	2013-11-27	BOTTINEAU	16108213	Yes	Denbury Onshore	Pipeline	210	210	0	0	210	0	0	""
o	20131125124842	2013-11-23	MCKENZIE	15110417	Yes	Zenergy	Other	210	210	0	0	210	0	0	""
o	20131125135424	2013-11-23	WILLIAMS	15709923	Yes	Baytex	Valve	210	210	0	0	210	0	0	""
o	20131125175649	2013-11-23	WILLIAMS	15310003	Yes	Continental Resources	Overflow	210	210	0	210	0	0	0	""
o	20131123183420	2013-11-23	WILLIAMS	15610211	Yes	ExxonMobil/XTO	Valve	210	210	0	210	0	0	0	""
o	20131121094435	2013-11-21	MOUNTRAIL	15809413	Yes	Petro-Hunt	Valve	210	210	0	210	0	0	0	""
o	20131121203444	2013-11-20	MCKENZIE	14910014	Yes	Whiting Oil & Gas	Truck/Rail	210	210	0	210	0	0	0	""
o	20131202154518	2013-11-14	MOUNTRAIL	15009209	Yes	WPX	Valve	210	210	0	210	0	0	0	""
o	20131114094009	2013-11-12	WILLIAMS	15509908	Yes	Zenergy	Valve	210	210	0	210	0	0	0	""
